,id,title,overview,genres,keywords,first_air_date,characters,popularity,imdb_id,averageRating,numVotes,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,tags
2721,90677,Fate/Grand Order Absolute Demonic Front: Babylonia,"Following the success in the Camelot Singularity, Ritsuka Fujimaru and Mash Kyrielight are assigned to the last Singularity in the Grand Order initiative. In Ancient Babylonia, 2500 BCE, they embark on a mission to secure humanity's survival. Upon arrival, they learn that three gods have threatened Uruk, the Babylonian city ruled by King Gilgamesh. Ritsuka and Mash must work together to fend off the invasion of mysterious beasts in Uruk under Gilgamesh's orders while investigating the true nature of the three gods' actions against humanity; but unknown to Ritsuka, an ancient entity is slowly rising from its slumber.",Animation Action-&-Adventure Drama Sci-Fi-&-Fantasy,supernatural based-on-video-game anime,2019-10-05,"['Mash Kyrielight (voice)', 'Ritsuka Fujimaru (voice)', 'Musashibou Benkei (voice)', 'Fou (voice)', 'Elkidu (voice)', 'Leonidas I (voice)', 'Gilgamesh (voice)', 'Leonardo da Vinci (voice)', 'Merlin (voice)', 'Ana (voice)', 'Ishtar (voice)']",43.917,tt9525238,7.2,1019,tvSeries,Fate/Grand Order - Absolute Demonic Front: Babylonia,Fate/Grand Order: Zettai Maju Sensen Babylonia,0,2019,\N,animation action-&-adventure drama sci-fi-&-fantasy supernatural based-on-video-game anime babylonian babylonia city ruled gilgamesh arrival slumber bce unknown uruk actions success humanity fujimaru mysterious beasts entity singularity work grand secure fend investigating embark learn rising mash assigned invasion kyrielight initiative camelot slowly nature order ritsuka ancient gods 2500 threatened survival true orders king mission
2722,75426,Narcisa Sălbatică,Narcisa Sălbatică,Action-&-Adventure Crime Drama Family Mystery Soap,telenovela,2010-09-20,"['Narcisa Drăghici', 'Tudor Preda', 'Eliza', 'Emil Stoica', 'Cristian Popescu', 'Mioara', 'Octavian Kozak', 'bunica Narcisei', 'Ecaterina', 'Manuela Popescu', 'David', 'Angela Istrate']",43.912,tt2128042,8.2,26,tvSeries,Narcisa Sãlbaticã,Narcisa Sãlbaticã,0,2010,60,action-&-adventure crime drama family mystery soap telenovela narcisa sălbatică
2723,58183,Juan dela Cruz,"Juan dela Cruz is a 2013 Philippine television drama directed by Malu Sevilla. It stars Coco Martin as Juan dela Cruz, a half-tagabantay and half-aswang who falls in love with Rosario. It is the second television drama in the Philippines made by ABS-CBN to be filmed and broadcast in high definition. The series premiered on ABS-CBN and worldwide on TFC on February 4, 2013 replacing Princess and I.",Action-&-Adventure Drama Sci-Fi-&-Fantasy Comedy,romance family,2013-02-04,"['Juan Dela Cruz / Anak ng Dilim', 'Rosario Galang-Dela Cruz / Rosario Guerrero', 'Samuel Alejandro', 'Belen Gonzales', 'PS/Insp. Mikael ""Kael"" Reyes', 'Laura Reyes-Alejandro', 'Jose ""Pepe"" Guerrero', 'Cora Galang', 'Pikoy Baltazar', 'Agustin Magdiwang']",25.547,tt3666228,7.0,35,tvSeries,Juan Dela Cruz,Juan Dela Cruz,0,2013,\N,action-&-adventure drama sci-fi-&-fantasy comedy romance family cbn martin princess half television premiered series abs tagabantay 2013 dela philippines filmed definition cruz aswang drama replacing stars philippine tfc sevilla malu worldwide directed love february rosario 4 high juan coco falls broadcast
2724,95887,Cheongdamdong Scandal,"Drama series depicts an epic scandal of the upper class that place in Cheongdam District, Seoul. An area which epitomizes the wealthy lifestyle.",Drama Mystery,scandal romance business-rivalry chaebol,2014-07-21,"['Nam Joo-Na', 'Eun Hyun-Soo', 'Jang Seo-Joon', 'Soo Ho', 'Choi Se-ran', 'Jae Ni', 'So Jung', 'Joon Gyu', 'Dong Bin']",35.374,tt5690250,8.2,29,tvSeries,Cheongdamdong Scandal,Cheongdamdong Seucaendeul,0,2014,\N,drama mystery scandal romance business-rivalry chaebol upper seoul series epitomizes class cheongdam drama lifestyle place scandal district wealthy area depicts epic
2725,114478,Star Wars: Visions,This anthology of animated shorts from around the world celebrates the mythos of Star Wars through unique cultural lenses.,Animation Sci-Fi-&-Fantasy Action-&-Adventure,galaxy anthology space-opera anime,2021-09-22,[],43.167,tt13622982,7.0,24726,tvSeries,Star Wars: Visions,Star Wars: Visions,0,2021,22,animation sci-fi-&-fantasy action-&-adventure galaxy anthology space-opera anime wars celebrates anthology lenses unique animated star cultural mythos shorts
2726,158308,Cristal,Cristal,Soap Drama,,2006-06-05,"['Cristina de Jesus / Cris / Cristal da Silva', 'João Pedro da Silva Ascânio', 'Vitória da Silva Ascânio', 'Marion Bandeira de Carvalho', 'Padre Ângelo de Jesus']",40.381,tt0813546,4.6,27,tvSeries,Cristal,Cristal,0,2006,\N,soap drama  cristal
2727,91768,Ascendance of a Bookworm,"Avid bookworm and college student Motosu Urano ends up dying in an unforeseen accident. This came right after the news that she would finally be able to work as a librarian as she had always dreamed of. When she regained consciousness, she was reborn as Main, the daughter of a poor soldier. She was in the town of Ehrenfest, which had a harsh class system. But as long as she had books, she didn't really need anything else. However, books were scarce and belonged only to the nobles. But that doesn't stop her, so she makes a decision... ""If there aren't any books, I'll just create some.""",Animation Sci-Fi-&-Fantasy Comedy Drama,reincarnation anime isekai based-on-light-novel,2019-10-03,"['Main (voice)', 'Ferdinand (voice)', 'Lutz (voice)', 'Benno (voice)', 'Tuuli (voice)', 'Gunther (voice)', 'Effa (voice)', 'Otto (voice)', 'Mark (voice)', 'Frida (voice)', 'Gustav (voice)', 'Sylvester (voice)', 'Karstedt (voice)', 'Damuel (voice)', 'Gil (voice)', 'Fran (voice)', 'Delia (voice)', 'Rosina (voice)', 'Wilma (voice)', 'Shikikoza (voice)', 'Corinna (voice)']",59.536,tt10885406,7.8,1586,tvSeries,Ascendance of a Bookworm,Honzuki no Gekokujou,0,2019,23,animation sci-fi-&-fantasy comedy drama reincarnation anime isekai based-on-light-novel unforeseen dreamed harsh main soldier consciousness urano motosu college ends student class daughter scarce decision belonged news finally accident dying work books ehrenfest regained poor reborn create avid bookworm town long librarian nobles
2728,99791,Amor sem Igual,Amor sem Igual,Soap Drama,,2019-12-10,"['Angélica\u200b/Poderosa', 'Miguel Gonçalves', 'Tobias Andrade Viana', 'Donatella Ribeiro', 'Bernardo Rodrigues', 'Fernanda Andrade Viana', 'Leandro Campello', 'Berenice Lima / Furacão', 'Pedro Antônio Barros Cordeiro', 'Zenaide Barros Cordeiro', 'José Antônio Barros Cordeiro', 'Ioná Coutinho', 'Fabiana Braga Motta', 'Antônio Barros Cordeiro (Oxente)', 'Maria Antônia Barros Cordeiro', 'Antônio Barros Cordeiro Júnior', 'Bento Apolinário', 'Carmem Maia / Augusta Guimarães', 'Delegado Fonseca', 'Cindy Lopes de Freitas', 'Ernani Carvalho Baldin', 'Bibiana Trovatelli', 'Wesley', 'Serena Trovatelli', 'Beto Bragança', 'Sônia Magalhães', 'Peppe Trovatelli', 'Vânia Vilela', 'Hugo Alves', 'Rosa Flor Moreti', 'Yara Botelho', 'Takashi', 'Ludmila', 'Enf. Chico', 'Xavier', 'Nino', 'Chang', 'Olavo', 'Mike Tyson', 'Marly', 'Willian Souza (Duplex)', 'Tatiana', 'Mauro', 'Luciana', 'Juliano', 'Santiago', 'Luiggi Trovatelli', 'Geovani Ribeiro', 'Norma Andrade', 'Ramiro Viana']",36.697,tt14023588,6.8,17,tvSeries,Amor sem Igual,Amor sem Igual,0,2019,\N,soap drama  amor igual sem
2729,66857,Shooter,Bob Lee Swagger is an expert marksman living in exile who is coaxed back into action after learning of a plot to kill the president.,Action-&-Adventure War-&-Politics Drama,assassination sniper fbi police murder betrayal conspiracy shooter soldier family agent military based-on-movie,2016-11-15,"['Bob Lee Swagger', 'Julie Swagger', 'Nadine Memphis', 'Isaac Johnson', 'Harris Downey']",59.476,tt4181172,7.5,42748,tvSeries,Shooter,Shooter,0,2016,60,action-&-adventure war-&-politics drama assassination sniper fbi police murder betrayal conspiracy shooter soldier family agent military based-on-movie living bob coaxed lee learning action swagger expert president marksman kill plot exile
2730,51704,Defiance,"In the near future, planet Earth is permanently altered following the sudden—and tumultuous—arrival of seven unique alien races. In the boom-town of Defiance, the newly-formed civilization of humans and aliens must learn to co-exist peacefully.",Drama Sci-Fi-&-Fantasy,killer-robot future post-apocalyptic-future alien alien-invasion planet-invasion,2013-04-15,"['Joshua Nolan', 'Amanda Rosewater', 'Irisa', 'Datak Tarr', 'Stahma Tarr', 'Rafe McCawley', 'Alak Tarr', 'Christie McCawley', 'Kindzi', 'Jessica ""Berlin"" Rainer']",43.671,tt2189221,7.0,44784,tvSeries,Defiance,Defiance,0,2013,43,drama sci-fi-&-fantasy killer-robot future post-apocalyptic-future alien alien-invasion planet-invasion unique arrival exist tumultuous permanently defiance aliens town civilization learn future alien altered newly formed boom races humans earth sudden planet peacefully
2731,51890,Car S.O.S.,Meet car enthusiast and TV presenter Tim Shaw and master mechanic Fuzz Townshend as they join forces to rescue rusty classic vehicles from their garage prisons,Documentary Reality,old-car restoration,2013-02-07,"['Tim Shaw', 'Fuzz Townshend']",43.669,tt3110590,8.1,947,tvSeries,Car S.O.S.,Car S.O.S.,0,2013,\N,documentary reality old-car restoration forces shaw prisons car master presenter tim classic rusty rescue join vehicles mechanic fuzz enthusiast meet townshend garage
2732,48437,Inborn Pair,"Betrothed while in utero, a resort group president enters into an arranged marriage with a legal assistant. Despite their bickering, love blooms.",Comedy Drama Family,arranged-marriage marriage-of-convenience romance rich-man-poor-woman,2011-12-13,"['Song Yi Jie', 'Ke Wei Xiang', 'Zhao Dong Yang', 'Li Er', 'Ke Yan Ni', 'Wang Ke Fan', 'Ke Wei Cheng', 'Luo Yun', 'Kindergarten Director']",40.143,tt6357282,6.9,150,tvSeries,Inborn Pair,Inborn Pair,0,2011,48,comedy drama family arranged-marriage marriage-of-convenience romance rich-man-poor-woman betrothed utero president arranged blooms marriage love assistant resort group enters legal bickering
2733,620,Empress Myeongseong,"Based on the life of Empress Myeongseong (1851 - 1895), the first official wife of King Gojong, the 26th king of the Joseon dynasty. She was killed on October 8, 1895 by Japanese assassins.",Drama,historical-figure period-drama historical 19th-century japanese-invasion-of-korea joseon-dynasty,2001-05-09,"['King Gojong', 'Empress Myeongseong', 'Empress Myeongseong (episodes 82-124)', 'Heungseon Daewongun', 'Ok-seon', 'Sun Jong [Young]']",43.663,tt2288116,8.2,18,tvSeries,Empress Myeongseong,Myeongseong Hwanghoo,0,2001,\N,drama historical-figure period-drama historical 19th-century japanese-invasion-of-korea joseon-dynasty official 1895 based assassins dynasty 1851 japanese october 26th wife gojong myeongseong killed 8 empress joseon king life
2734,39859,Awkward.,"An irreverent look at the conflict, chaos and humor that defines teenage life through the eyes of 15-year-old Jenna Hamilton whose life begins to change when a simple accident becomes an epic misunderstanding and is blown way out of proportion. Narration in the first-person voice of Jenna's blog posts captures the humor within the struggles and experiences everyone can relate to from their formative years.",Comedy Drama,high-school bullying teen-comedy aspiring-writer teenage-romance teen-drama,2011-07-19,"['Jenna Hamilton', 'Matty McKibben', 'Lacey Hamilton', 'Tamara Kaplan', 'Jake Rosati', 'Sadie Saxton', 'Valerie Marks', 'Lissa Miller']",43.644,tt1663676,7.5,46039,tvSeries,Awkward.,Awkward.,0,2011,22,comedy drama high-school bullying teen-comedy aspiring-writer teenage-romance teen-drama 15 hamilton experiences proportion change narration eyes years accident jenna blown voice humor teenage simple relate year formative epic defines struggles posts chaos captures blog conflict misunderstanding person life irreverent
2735,80737,My ID is Gangnam Beauty,"When she suffers from frequent bullying because of her looks, Kang Mi-rae decides to get plastic surgery. However, this leads to more persecution and she tries to rebuild her morale.",Comedy Drama,plastic-surgery romantic-comedy romance beauty-standards college-life psychological based-on-webcomic-or-webtoon youth school-bullying adapted-from-a-webtoon,2018-07-27,"['Kang Mi-rae', 'Do Gyeong-seok', 'Hyeon Soo-a', 'Yeon Woo-young', 'Na Hye-seong', 'Do Gyeong-hee', 'Yoo-jin', 'Kang Tae-shik', 'Oh Hyeon-jeong', 'Yoo-eun', 'Lee Ji-hyo', 'Jang Won-ho', 'Kim Chan-woo', 'Kwon Yoon-byeol', 'Go Ye-na', 'Song Jeong-ho', 'Mi-na', 'Young Do Gyeong-seok', 'Do Sang-won', 'Na Eun-shin', 'Choi Jeong-boon', 'Kim Seong-woon', 'Jeong Dong-won', 'Kim Tae-hee', 'Jo Jeong-hyeop', 'Goo Tae-young', 'Young-mo', 'Lee Sooh-yeon', 'Yoon Soo-gyeong']",43.642,tt8585954,7.3,6646,tvSeries,My ID Is Gangnam Beauty,Nae Aidineun Gangnammiin,0,2018,60,comedy drama plastic-surgery romantic-comedy romance beauty-standards college-life psychological based-on-webcomic-or-webtoon youth school-bullying adapted-from-a-webtoon plastic leads suffers rebuild mi rae surgery persecution morale kang bullying frequent decides
2736,103786,The Cuphead Show!,Follow the misadventures of the impulsive Cuphead and his cautious but persuadable brother Mugman in this animated series based on the hit video game.,Animation Comedy Family,sibling-relationship slapstick-comedy anthropomorphism based-on-video-game mischievous casual,2022-02-18,"['Cuphead (voice)', 'Mugman (voice)']",43.641,tt10611608,7.4,10377,tvSeries,The Cuphead Show!,The Cuphead Show!,0,2022,12,animation comedy family sibling-relationship slapstick-comedy anthropomorphism based-on-video-game mischievous casual series based persuadable mugman game brother impulsive cuphead hit misadventures follow video animated cautious
2737,14097,Like Land and Sky,"Like Land And Sky is a 2007 South Korean television series starring Park Hae-jin, Han Hyo-joo, Lee Joo-hyun, Kang Jung-hwa, and Hong Soo-ah. It aired on KBS1 from January 15 to August 31, 2007 on Mondays to Fridays at 20:25 for 165 episodes.

The daily drama was a hit, maintaining an average viewership rating of 30% throughout its nine-month run. Its peak viewership rating of 36.1% made it the third highest-rated Korean drama of 2007.",Drama,,2007-01-15,"['Suk Ji Soo', 'Jung Moo-young', '', '', '', 'Song Ji-min', '']",43.641,tt16915602,8.7,8,tvSeries,By Land and Sky,By Land and Sky,0,2007,\N,drama  2007 15 hong jung jin television series episodes maintaining august hae hyun aired 31 rating 30 daily land south lee average drama month hwa kbs1 korean 36 mondays joo 25 january hit viewership kang fridays soo peak highest rated starring sky 165 han hyo 1 20 park
